time_worker_0,idle_time_0,heavy_0,time_worker_1,idle_time_1,heavy_1,time_worker_2,idle_time_2,heavy_2,time_worker_3,idle_time_3,heavy_3,total_chunk_time,total_idle,total_heavy
0.0130893,0.0045534996,92,0.0162129,0.0014299005,116,0.0127121,0.0049307,97,0.0123066,0.0053362,82,0.0176428,0.016250301,387
0.0129965,0.004490299,93,0.0127758,0.0047109993,100,0.0127859,0.004700899,100,0.0132947,0.0041921,96,0.0174868,0.018094297,389
0.0133935,0.0012148004,96,0.0126146,0.0019937,94,0.0125364,0.0020719003,96,0.0130151,0.0015932005,100,0.0146083,0.006873601,386
0.0128726,0.0038671,96,0.0127285,0.0040112,88,0.0126472,0.0040924996,89,0.0137639,0.0029758,109,0.0167397,0.0149465995,382
0.0128503,0.0036825994,92,0.0126329,0.0039,89,0.0123427,0.0041902,89,0.0144415,0.0020913994,108,0.0165329,0.013864199,378
0.0127471,0.0076183006,108,0.0185139,0.001851501,90,0.0124183,0.0079471,98,0.0137814,0.006584,111,0.0203654,0.024000902,407
0.013236,0.0052533997,96,0.0130858,0.0054035997,95,0.0130203,0.0054690996,94,0.0129117,0.0055777,98,0.0184894,0.0217038,383
0.0137566,0.0037384005,105,0.0131585,0.0043365005,104,0.0128807,0.004614301,89,0.0141387,0.0033563003,110,0.017495,0.016045503,408
0.012694,0.0026297998,90,0.0129871,0.0023367004,96,0.0124752,0.0028486,91,0.0125205,0.0028032996,89,0.0153238,0.0106184,366
0.0132804,0.0018052999,111,0.0134458,0.0016398998,108,0.0134699,0.0016158,108,0.0126799,0.0024058,94,0.0150857,0.0074667996,421
